STATION|LATDEG|LONDEG|CDA|MCS|PCS|MCS1085|MAP|OMEGAEM|Q|A|V|B|FDC
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|5330|791|6.74|320|0.9918
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|3680|569|6.47|206|0.9869
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1220|380|3.21|289|0.9614
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|264|140|1.88|152|0.849
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|137|84|1.63|86|0.7842
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|30.5|22.2|1.36|29|0.5423
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|54.9|39.1|1.4|50|0.6618
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|33.4|24.6|1.36|38|0.5625
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|33.2|26|1.28|43|0.5625
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|43.6|36.4|1.2|47|0.6172
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|138|93.6|1.47|136|0.7853
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|8.97|10.8|0.83|22|0.2357
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|3.6|7.33|0.49|70|0.1068
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|112|69|1.62|83|0.7652
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|24.8|25.4|0.98|29|0.4894
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|6.52|8.44|0.77|24|0.1739
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|11.1|11.4|0.97|25|0.3032
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1850|418|4.43|244|0.974
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1360|364|3.74|247|0.9648
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1550|363|4.27|263|0.9691
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|864|259|3.33|274|0.9482
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|78.6|69.8|1.13|95|0.7189
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|66.3|49.5|1.34|50|0.6953
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|2810|775|3.63|246|0.9831
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|727|281|2.59|251|0.9396
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|91.5|72.2|1.27|94.5|0.7405
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|739|252|2.93|200|0.9405
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|309|157|1.97|157|0.8668
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|5990|1160|5.16|246|0.9929
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1690|396|4.27|269|0.9716
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|347|220|1.58|205|0.8774
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|149|161|0.92|198|0.7934
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|96.5|62.6|1.54|65|0.7463
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|3900|547|7.14|204|0.9874
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|2.69|5.3|0.51|17|0.0851
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|3920|668|5.87|241|0.9874
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1140|351|3.25|233|0.9593
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|770|289|2.66|219|0.9424
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|287|201|1.43|149|0.8584
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|2420|461|5.25|243|0.9803
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1825|422|4.32|233|0.9735
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1320|383|3.45|219|0.9641
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|924|347|2.66|216|0.9506
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|560|230|2.43|197|0.9222
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|5860|1020|5.74|219|0.9928
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|2130|498|4.28|203|0.9773
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|2940|573|5.13|203|0.9838
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1180|347|3.4|162|0.9601
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|13700|1420|9.64|341|0.998
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|846|195|4.4|149|0.9472
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|414|244|1.7|153|0.8938
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|182|110|1.65|102|0.8117
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|29.1|22.8|1.28|47.5|0.5314
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|3.04|4.36|0.7|20|0.0934
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|2.54|4.02|0.63|8.5|0.083
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1.76|3.6|0.49|8|0.0617
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|6.76|7.81|0.87|24|0.1814
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|2.41|2.35|1.03|8.5|0.0801
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|3.04|4.71|0.65|15|0.0934
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|3.94|6|0.66|18|0.1108
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1.75|3.3|0.53|8|0.0617
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|16.3|14.4|1.12|28|0.4011
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|41|24.8|1.65|25|0.6089
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|4.58|6.3|0.73|15|0.1246
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1.09|1.91|0.57|6|0.0458
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|3|4.43|0.68|16.5|0.0933
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|0.93|2.95|0.32|13.5|0.0425
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|631|179|3.53|108|0.9309
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|176|65.8|2.67|69|0.8085
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|6.83|6.41|1.06|14|0.183
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1000|241|4.15|173|0.9542
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|387|148|2.62|113|0.8871
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|292|126|2.32|94|0.8612
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|47.6|40.7|1.17|54|0.6351
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1600|283|5.65|129|0.97
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|949|235|4.04|149|0.9514
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|329|159|2.07|138|0.8724
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|0.7|2.45|0.29|10|0.0373
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|17.4|14.6|1.19|35|0.4121
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1.26|2.85|0.44|13.5|0.0516
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1.13|1.58|0.72|8.5|0.0491
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1.14|2.99|0.38|15|0.0491
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1030|212|4.86|124|0.9557
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|854|241|3.54|256|0.9476
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1290|270|4.78|126|0.9633
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|483|276|1.75|173|0.9083
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|231|174|1.33|98|0.8347
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|337|148|2.28|168|0.8745
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|9.76|9.95|0.99|22|0.2553
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|19.1|14.2|1.34|24|0.4378
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|35.4|24.7|1.43|52|0.5767
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|0.9|1.12|0.8|5.5|0.042
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|0.77|1.13|0.68|3.5|0.0386
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|0.77|1.07|0.72|5.5|0.0386
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|5.14|6.5|0.79|17.5|0.1405
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|0.93|2.08|0.45|10|0.0425
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|61.8|48|1.29|65|0.6826
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|19|17.8|1.07|30|0.4378
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|16.1|17.4|0.93|26|0.4011
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|16.8|18.6|0.9|29|0.4011
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|5780|903|6.4|353|0.9927
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|46.7|33.1|1.41|37.5|0.6302
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|2880|652|4.42|370|0.9835
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|20700|2330|8.88|390|0.9992
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|38900|4110|9.47|383|0.9999
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|42500|4310|9.82|399|0.9999
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|3270|590|5.54|127|0.9853
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1070|442|2.42|363|0.957
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|489|261|1.87|200|0.91
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|472|300|1.57|187|0.9061
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|288|210|1.37|183|0.859
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|213|133|1.6|137|0.827
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|24600|2580|9.54|352|0.9995
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|16000|2420|6.62|347|0.9987
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|8070|1680|4.81|320|0.9953
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|2550|655|3.9|392|0.9814
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|7120|1790|3.98|362|0.9944
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|5120|1680|3.05|367|0.9914
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|6400|1290|4.96|311|0.9933
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|16000|2390|6.7|388|0.9987
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|884|332|2.66|291|0.9491
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|6020|875|6.88|159|0.9929
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|670|305|2.19|179|0.9345
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|12700|1770|7.18|338|0.9978
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|3140|527|5.96|281|0.9847
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|7480|1120|6.68|334|0.9948
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1330|442|3.01|285|0.9643
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|420|217|1.94|126|0.8949
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|21900|2430|9.01|370|0.9993
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|11800|1350|8.74|337|0.9973
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|17900|2010|8.9|357|0.9989
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|9600|1490|6.44|327|0.996
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|6120|825|7.42|193|0.9929
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|2240|578|3.88|301|0.9785
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|593|157|3.78|106|0.9269
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|987|266|3.7|212|0.9531
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|53300|4930|10.8|385|0.9999
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|10400|2540|4.09|298|0.9966
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|19200|2580|7.44|225|0.999
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|4590|1490|3.08|220|0.9894
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|7030|1540|4.56|220|0.9943
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|5440|1320|4.12|225|0.9919
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1750|594|2.95|318|0.9725
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|4490|854|5.26|217|0.9892
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|3380|678|5|215|0.986
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|598|283|2.11|215|0.9276
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1540|506|3.04|360|0.9689
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|398|262|1.52|173|0.89
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|639|316|2.02|200|0.9315
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|13300|2180|6.1|254|0.998
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|4120|970|4.25|255|0.9881
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1600|528|3.03|276|0.97
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|2600|723|3.6|310|0.9817
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1290|379|3.41|243|0.9633
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|576|190|3.03|107|0.9247
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|222|137|1.62|112|0.8315
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|1170|364|3.21|280|0.96
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|97900|7480|13.09|464|1
7227500|35.47028|101.87917|584|0.000993058|-0.00130157471|0.01|48636.71|-0.071|72100|6010|12|445|1
